date,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code
2013-08-23,Friday,August,0.0,10.0,6.0,1.0,5.0,16.0,2.0,38.0,46.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-08-24,Saturday,August,0.0,9.0,12.0,0.0,6.0,14.0,0.0,31.0,44.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-08-25,Sunday,August,0.0,7.0,6.0,0.0,6.0,13.0,0.0,29.0,34.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-08-26,Monday,August,0.0,5.0,17.0,0.0,7.0,11.0,1.0,28.0,31.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-08-27,Tuesday,August,0.0,7.0,17.0,0.0,10.0,12.0,1.0,22.0,37.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-08-28,Wednesday,August,0.0,11.0,7.0,0.0,6.0,8.0,1.0,27.0,41.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-08-29,Thursday,August,0.0,7.0,6.0,0.0,8.0,11.0,3.0,32.0,41.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-08-30,Friday,August,0.0,6.0,13.0,1.0,13.0,8.0,3.0,45.0,49.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-08-31,Saturday,August,0.0,10.0,13.0,2.0,12.0,20.0,1.0,35.0,26.0,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0
2013-09-01,Sunday,September,0.0,8.0,6.0,0.0,6.0,13.0,0.0,37.0,33.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-02,Monday,September,0.0,9.0,10.0,1.0,6.0,7.0,1.0,24.0,27.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-03,Tuesday,September,0.0,5.0,8.0,0.0,13.0,12.0,1.0,28.0,45.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-04,Wednesday,September,0.0,2.0,14.0,1.0,6.0,12.0,1.0,18.0,35.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-05,Thursday,September,0.0,8.0,10.0,0.0,1.0,8.0,0.0,25.0,29.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-06,Friday,September,0.0,10.0,22.0,0.0,4.0,17.0,2.0,27.0,53.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-07,Saturday,September,0.0,10.0,5.0,1.0,9.0,17.0,1.0,23.0,35.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-08,Sunday,September,0.0,2.0,7.0,0.0,11.0,10.0,2.0,39.0,31.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-09,Monday,September,1.0,6.0,13.0,0.0,7.0,12.0,1.0,26.0,31.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-10,Tuesday,September,0.0,7.0,16.0,0.0,6.0,7.0,0.0,20.0,41.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-11,Wednesday,September,0.0,8.0,13.0,1.0,7.0,7.0,0.0,34.0,36.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-12,Thursday,September,0.0,7.0,11.0,0.0,2.0,11.0,1.0,28.0,35.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-13,Friday,September,1.0,13.0,10.0,1.0,8.0,8.0,2.0,45.0,43.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-14,Saturday,September,0.0,11.0,11.0,1.0,9.0,8.0,0.0,39.0,36.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-15,Sunday,September,0.0,8.0,7.0,0.0,4.0,13.0,1.0,34.0,36.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-16,Monday,September,0.0,4.0,13.0,12.0,11.0,14.0,0.0,22.0,36.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-17,Tuesday,September,0.0,7.0,6.0,1.0,5.0,11.0,1.0,31.0,46.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-18,Wednesday,September,0.0,6.0,16.0,1.0,6.0,14.0,1.0,33.0,49.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-19,Thursday,September,0.0,1.0,16.0,0.0,5.0,13.0,2.0,28.0,44.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-20,Friday,September,0.0,2.0,18.0,0.0,7.0,13.0,2.0,39.0,49.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-21,Saturday,September,0.0,14.0,18.0,1.0,14.0,15.0,0.0,43.0,34.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-22,Sunday,September,0.0,7.0,8.0,0.0,11.0,10.0,2.0,34.0,34.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-23,Monday,September,0.0,5.0,8.0,0.0,14.0,17.0,0.0,31.0,33.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-24,Tuesday,September,0.0,2.0,22.0,0.0,13.0,17.0,0.0,37.0,36.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-25,Wednesday,September,0.0,8.0,16.0,0.0,11.0,15.0,1.0,31.0,45.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-26,Thursday,September,0.0,9.0,12.0,0.0,11.0,8.0,1.0,39.0,44.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-27,Friday,September,0.0,6.0,17.0,0.0,9.0,17.0,2.0,43.0,38.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-28,Saturday,September,0.0,10.0,14.0,1.0,9.0,11.0,2.0,37.0,36.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-29,Sunday,September,0.0,12.0,14.0,0.0,10.0,18.0,0.0,42.0,31.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-09-30,Monday,September,0.0,11.0,9.0,0.0,12.0,11.0,1.0,27.0,38.0,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0
2013-10-01,Tuesday,October,0.0,4.0,8.0,0.0,8.0,7.0,1.0,25.0,58.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-02,Wednesday,October,0.0,6.0,5.0,1.0,3.0,7.0,3.0,24.0,40.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-03,Thursday,October,0.0,2.0,15.0,0.0,5.0,16.0,2.0,26.0,33.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-04,Friday,October,0.0,12.0,11.0,0.0,4.0,15.0,0.0,28.0,46.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-05,Saturday,October,0.0,6.0,12.0,0.0,12.0,17.0,1.0,29.0,42.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-06,Sunday,October,0.0,13.0,5.0,0.0,15.0,24.0,1.0,27.0,39.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-07,Monday,October,1.0,8.0,20.0,0.0,5.0,13.0,1.0,17.0,37.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-08,Tuesday,October,0.0,6.0,8.0,0.0,7.0,16.0,0.0,24.0,34.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-09,Wednesday,October,0.0,5.0,8.0,0.0,9.0,7.0,1.0,26.0,39.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-10,Thursday,October,1.0,8.0,10.0,1.0,4.0,5.0,1.0,28.0,25.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-11,Friday,October,0.0,3.0,12.0,0.0,8.0,11.0,1.0,31.0,39.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-12,Saturday,October,0.0,10.0,11.0,0.0,11.0,12.0,0.0,29.0,32.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-13,Sunday,October,0.0,4.0,9.0,0.0,13.0,17.0,1.0,41.0,39.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-14,Monday,October,0.0,7.0,6.0,0.0,7.0,11.0,0.0,33.0,31.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-15,Tuesday,October,0.0,11.0,8.0,0.0,4.0,12.0,0.0,35.0,47.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-16,Wednesday,October,0.0,6.0,17.0,1.0,7.0,12.0,2.0,34.0,38.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-17,Thursday,October,0.0,9.0,16.0,0.0,10.0,11.0,0.0,34.0,41.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-18,Friday,October,0.0,9.0,19.0,0.0,10.0,15.0,1.0,26.0,35.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-19,Saturday,October,0.0,8.0,6.0,0.0,15.0,23.0,2.0,38.0,36.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-20,Sunday,October,0.0,4.0,6.0,0.0,9.0,10.0,2.0,25.0,24.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-21,Monday,October,0.0,3.0,9.0,0.0,8.0,10.0,0.0,34.0,41.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-22,Tuesday,October,0.0,2.0,17.0,0.0,3.0,10.0,2.0,25.0,40.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-23,Wednesday,October,0.0,4.0,7.0,0.0,5.0,13.0,0.0,23.0,40.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-24,Thursday,October,1.0,0.0,15.0,0.0,9.0,11.0,0.0,28.0,43.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-25,Friday,October,0.0,1.0,11.0,0.0,7.0,22.0,2.0,38.0,43.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-26,Saturday,October,0.0,12.0,6.0,2.0,14.0,6.0,0.0,34.0,40.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-27,Sunday,October,0.0,7.0,7.0,0.0,5.0,7.0,4.0,40.0,25.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-28,Monday,October,0.0,11.0,9.0,1.0,11.0,13.0,2.0,26.0,42.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-29,Tuesday,October,0.0,8.0,7.0,0.0,2.0,12.0,1.0,24.0,49.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-30,Wednesday,October,0.0,4.0,14.0,0.0,6.0,10.0,2.0,29.0,36.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-10-31,Thursday,October,0.0,7.0,11.0,0.0,1.0,13.0,3.0,34.0,44.0,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0
2013-11-01,Friday,November,0.0,12.0,18.0,1.0,8.0,13.0,2.0,24.0,39.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-02,Saturday,November,0.0,5.0,8.0,0.0,3.0,8.0,2.0,28.0,30.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-03,Sunday,November,0.0,11.0,2.0,1.0,4.0,14.0,1.0,16.0,26.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-04,Monday,November,0.0,2.0,12.0,0.0,6.0,11.0,1.0,27.0,34.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-05,Tuesday,November,0.0,4.0,10.0,1.0,5.0,8.0,1.0,35.0,34.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-06,Wednesday,November,0.0,3.0,10.0,0.0,6.0,12.0,0.0,25.0,35.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-07,Thursday,November,0.0,3.0,16.0,0.0,6.0,13.0,1.0,24.0,38.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-08,Friday,November,0.0,7.0,16.0,1.0,4.0,9.0,0.0,33.0,35.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-09,Saturday,November,0.0,7.0,13.0,0.0,3.0,14.0,2.0,31.0,31.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-10,Sunday,November,0.0,9.0,8.0,0.0,6.0,13.0,2.0,30.0,30.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-11,Monday,November,0.0,4.0,7.0,0.0,7.0,12.0,1.0,41.0,42.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-12,Tuesday,November,0.0,6.0,12.0,0.0,6.0,20.0,0.0,36.0,26.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-13,Wednesday,November,0.0,2.0,12.0,0.0,7.0,5.0,1.0,20.0,31.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-14,Thursday,November,0.0,8.0,11.0,0.0,2.0,8.0,2.0,29.0,33.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-15,Friday,November,0.0,6.0,10.0,1.0,14.0,8.0,0.0,35.0,42.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-16,Saturday,November,0.0,5.0,5.0,0.0,7.0,23.0,1.0,54.0,37.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-17,Sunday,November,0.0,6.0,8.0,0.0,5.0,14.0,0.0,35.0,40.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-18,Monday,November,0.0,7.0,17.0,1.0,4.0,10.0,0.0,27.0,19.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-19,Tuesday,November,0.0,7.0,13.0,0.0,6.0,13.0,0.0,37.0,40.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-20,Wednesday,November,0.0,8.0,9.0,0.0,6.0,16.0,0.0,34.0,40.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-21,Thursday,November,0.0,4.0,8.0,1.0,5.0,11.0,0.0,39.0,37.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-22,Friday,November,0.0,4.0,15.0,1.0,7.0,8.0,0.0,56.0,48.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-23,Saturday,November,0.0,10.0,9.0,0.0,9.0,10.0,1.0,47.0,16.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-24,Sunday,November,0.0,2.0,6.0,1.0,9.0,6.0,0.0,25.0,28.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-25,Monday,November,0.0,3.0,9.0,0.0,5.0,11.0,3.0,21.0,28.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-26,Tuesday,November,0.0,4.0,16.0,0.0,6.0,6.0,3.0,45.0,26.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-27,Wednesday,November,0.0,11.0,8.0,0.0,2.0,6.0,1.0,33.0,28.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-28,Thursday,November,0.0,7.0,14.0,1.0,5.0,6.0,1.0,26.0,14.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-29,Friday,November,0.0,5.0,8.0,0.0,7.0,15.0,0.0,23.0,29.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-11-30,Saturday,November,0.0,5.0,13.0,0.0,6.0,5.0,0.0,23.0,32.0,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0
2013-12-01,Sunday,December,0.0,9.0,4.0,0.0,6.0,14.0,2.0,21.0,24.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-02,Monday,December,0.0,12.0,11.0,1.0,6.0,7.0,1.0,24.0,37.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-03,Tuesday,December,0.0,5.0,9.0,0.0,9.0,11.0,0.0,32.0,31.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-04,Wednesday,December,0.0,3.0,11.0,0.0,6.0,10.0,0.0,23.0,45.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-05,Thursday,December,0.0,4.0,7.0,0.0,8.0,11.0,1.0,29.0,38.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-06,Friday,December,0.0,10.0,13.0,0.0,3.0,11.0,1.0,38.0,40.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-07,Saturday,December,0.0,5.0,3.0,2.0,8.0,8.0,0.0,40.0,33.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-08,Sunday,December,1.0,7.0,10.0,1.0,5.0,8.0,0.0,27.0,17.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-09,Monday,December,0.0,3.0,7.0,0.0,8.0,2.0,4.0,33.0,22.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-10,Tuesday,December,0.0,3.0,3.0,0.0,3.0,7.0,0.0,24.0,26.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-11,Wednesday,December,0.0,5.0,10.0,0.0,8.0,10.0,0.0,49.0,41.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-12,Thursday,December,0.0,4.0,6.0,0.0,4.0,5.0,0.0,32.0,45.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-13,Friday,December,0.0,3.0,16.0,0.0,8.0,14.0,0.0,37.0,35.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-14,Saturday,December,0.0,5.0,10.0,0.0,11.0,6.0,1.0,46.0,30.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-15,Sunday,December,0.0,2.0,4.0,0.0,4.0,8.0,2.0,38.0,28.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-16,Monday,December,0.0,5.0,15.0,0.0,6.0,9.0,0.0,28.0,40.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-17,Tuesday,December,0.0,7.0,11.0,0.0,3.0,15.0,1.0,30.0,38.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-18,Wednesday,December,0.0,7.0,8.0,0.0,9.0,12.0,0.0,31.0,35.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-19,Thursday,December,0.0,7.0,13.0,0.0,5.0,12.0,1.0,37.0,40.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
2013-12-20,Friday,December,0.0,5.0,11.0,0.0,10.0,7.0,0.0,48.0,44.0,12,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,252,092","3,082,700","169,392",5.2,11.0,47900.0
