Date,Holiday,Public,labor force,employment,unemployment,unemployment rate,Area,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,TOTAL,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September
2018-02-08,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,February,0.0,1.0,4.0,0.0,4.0,8.0,2.0,32.0,36.0,87.0,12.2,0.0,0.0,5.6,-3.9,-3.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-09,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,February,0.0,6.0,4.0,0.0,7.0,4.0,0.0,19.0,25.0,65.0,0.0,0.0,0.0,2.8,-4.4,-4.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-10,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,February,0.0,9.0,3.0,0.0,8.0,6.0,3.0,21.0,24.0,74.0,0.0,0.0,0.0,7.8,-4.4,3.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-11,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,February,0.0,5.0,2.0,0.0,5.0,11.0,1.0,26.0,29.0,79.0,46.5,0.0,0.0,13.3,3.3,13.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-12,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,February,0.0,6.0,8.0,0.0,5.0,4.0,1.0,22.0,46.0,92.0,5.8,0.0,0.0,20.6,7.2,7.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-13,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,February,1.0,2.0,1.0,0.0,2.0,5.0,0.0,26.0,42.0,79.0,0.0,0.0,0.0,10.0,-1.1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-14,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,February,0.0,8.0,2.0,0.0,3.0,9.0,1.0,22.0,38.0,83.0,0.0,0.0,0.0,5.6,0.0,2.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-15,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,February,0.0,7.0,5.0,0.0,4.0,4.0,1.0,28.0,33.0,82.0,1.8,0.0,0.0,12.2,2.2,10.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-16,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,February,0.0,9.0,2.0,1.0,3.0,5.0,0.0,31.0,34.0,85.0,1.3,0.0,0.0,22.8,10.0,16.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-17,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,February,0.0,5.0,2.0,0.0,3.0,4.0,0.0,31.0,34.0,79.0,0.0,0.0,0.0,17.8,0.0,1.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-18,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,February,0.0,2.0,2.0,0.0,5.0,7.0,1.0,27.0,23.0,67.0,13.5,13.0,0.0,6.7,0.6,2.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-19,Washington's Birthday,False,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,February,0.0,4.0,1.0,0.0,9.0,5.0,0.0,23.0,35.0,77.0,0.0,0.0,0.0,11.1,1.7,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-20,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,February,0.0,7.0,8.0,0.0,6.0,4.0,1.0,36.0,43.0,105.0,0.3,0.0,0.0,13.3,5.0,13.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-21,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,February,0.0,10.0,5.0,0.0,4.0,4.0,2.0,22.0,36.0,83.0,0.0,0.0,0.0,25.0,13.3,16.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-22,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,February,0.0,7.0,4.0,0.0,2.0,5.0,0.0,16.0,33.0,67.0,0.0,0.0,0.0,27.2,13.3,13.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-23,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,February,0.0,7.0,2.0,0.0,3.0,2.0,1.0,19.0,36.0,70.0,2.3,0.0,0.0,13.3,4.4,4.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-24,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,February,0.0,2.0,1.0,0.0,9.0,6.0,1.0,32.0,28.0,79.0,0.8,0.0,0.0,10.6,4.4,10.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-25,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,February,0.0,10.0,7.0,0.0,8.0,6.0,0.0,33.0,28.0,92.0,5.1,0.0,0.0,11.1,8.9,8.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-26,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,February,0.0,2.0,4.0,0.0,7.0,7.0,0.0,30.0,40.0,90.0,2.8,0.0,0.0,12.8,8.3,10.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-27,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,February,0.0,1.0,3.0,1.0,5.0,5.0,0.0,26.0,34.0,75.0,0.0,0.0,0.0,13.9,-1.1,2.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-02-28,,True,3389423,3264941,124482,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,February,0.0,6.0,3.0,0.0,5.0,6.0,0.0,25.0,30.0,75.0,0.0,0.0,0.0,15.0,2.8,6.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018-03-01,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,2.0,1.0,0.0,5.0,8.0,1.0,31.0,36.0,84.0,0.0,0.0,0.0,17.2,6.7,9.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-02,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,0.0,2.0,0.0,0.0,4.0,5.0,0.0,29.0,42.0,82.0,4.3,0.0,0.0,12.8,3.9,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-03,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,1.0,1.0,0.0,8.0,9.0,2.0,23.0,24.0,68.0,0.3,0.0,0.0,12.8,2.2,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-04,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,March,0.0,6.0,2.0,0.0,4.0,5.0,1.0,19.0,23.0,60.0,0.0,0.0,0.0,12.2,1.7,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-05,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,0.0,3.0,4.0,0.0,3.0,2.0,2.0,23.0,37.0,74.0,0.0,0.0,0.0,12.2,-1.1,-0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-06,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,5.0,5.0,0.0,5.0,3.0,0.0,17.0,26.0,61.0,0.0,0.0,0.0,12.2,-2.8,-1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-07,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,2.0,4.0,0.0,6.0,3.0,1.0,23.0,28.0,67.0,8.4,10.0,0.0,8.3,-1.1,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-08,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,3.0,4.0,0.0,2.0,1.0,1.0,21.0,34.0,66.0,0.5,0.0,0.0,8.3,0.6,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-09,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,0.0,2.0,1.0,0.0,7.0,4.0,0.0,35.0,41.0,90.0,0.0,0.0,0.0,7.2,0.6,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-10,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,3.0,1.0,1.0,10.0,7.0,1.0,24.0,25.0,72.0,0.0,0.0,0.0,7.2,-1.1,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-11,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,March,0.0,6.0,2.0,0.0,7.0,5.0,0.0,28.0,24.0,72.0,0.0,0.0,0.0,9.4,-2.8,-2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-12,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,0.0,4.0,2.0,0.0,7.0,4.0,0.0,27.0,42.0,86.0,0.0,0.0,0.0,11.1,-2.2,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-13,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,1.0,2.0,2.0,5.0,7.0,0.0,25.0,30.0,72.0,0.0,0.0,0.0,7.8,0.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-14,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,4.0,6.0,0.0,4.0,3.0,3.0,18.0,36.0,74.0,0.0,0.0,0.0,8.3,0.0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-15,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,4.0,2.0,1.0,8.0,1.0,1.0,31.0,30.0,78.0,0.0,0.0,0.0,5.6,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-16,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,0.0,3.0,2.0,0.0,4.0,6.0,1.0,30.0,31.0,77.0,0.0,0.0,0.0,12.8,-0.6,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-17,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,6.0,2.0,1.0,4.0,9.0,0.0,26.0,32.0,80.0,0.0,0.0,0.0,8.3,-2.2,-1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-18,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,March,0.0,2.0,1.0,0.0,10.0,3.0,1.0,32.0,30.0,79.0,0.0,0.0,0.0,7.2,-1.1,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-19,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,0.0,5.0,5.0,1.0,2.0,3.0,0.0,35.0,30.0,81.0,0.0,0.0,0.0,15.0,-0.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-20,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,5.0,4.0,0.0,7.0,1.0,1.0,26.0,33.0,77.0,5.3,0.0,0.0,15.0,-0.6,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-21,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,5.0,1.0,1.0,1.0,3.0,0.0,10.0,20.0,41.0,19.1,10.0,0.0,2.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-22,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,7.0,2.0,1.0,6.0,4.0,0.0,17.0,35.0,72.0,15.7,48.0,76.0,2.2,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-23,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,0.0,1.0,4.0,0.0,1.0,4.0,0.0,35.0,32.0,77.0,0.0,0.0,0.0,9.4,1.1,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-24,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,6.0,4.0,3.0,5.0,7.0,3.0,29.0,28.0,85.0,0.0,0.0,0.0,10.0,0.0,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-25,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,March,0.0,2.0,2.0,0.0,6.0,4.0,0.0,23.0,22.0,59.0,0.0,0.0,0.0,11.1,-0.6,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-26,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,0.0,3.0,6.0,0.0,6.0,5.0,0.0,26.0,36.0,82.0,0.0,0.0,0.0,9.4,-1.1,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-27,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,5.0,2.0,0.0,4.0,2.0,3.0,20.0,33.0,69.0,0.0,0.0,0.0,10.0,-0.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-28,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,6.0,3.0,0.0,6.0,5.0,0.0,36.0,37.0,93.0,1.8,0.0,0.0,8.9,0.0,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-29,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,4.0,2.0,1.0,6.0,9.0,0.0,34.0,32.0,88.0,2.5,0.0,0.0,15.0,6.7,9.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-30,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,0.0,5.0,1.0,0.0,8.0,3.0,0.0,23.0,33.0,73.0,0.0,0.0,0.0,24.4,9.4,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-03-31,,True,3393699,3275767,117932,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,3.0,3.0,2.0,5.0,6.0,0.0,24.0,35.0,78.0,0.0,0.0,0.0,23.9,1.7,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-04-01,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,0.0,5.0,3.0,0.0,13.0,3.0,3.0,32.0,22.0,81.0,0.0,0.0,0.0,16.1,5.6,11.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-02,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,6.0,4.0,0.0,7.0,5.0,2.0,19.0,24.0,67.0,2.0,0.0,0.0,18.3,5.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-03,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,0.0,6.0,4.0,0.0,9.0,5.0,3.0,27.0,31.0,85.0,0.0,0.0,0.0,8.9,4.4,6.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-04,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,3.0,5.0,0.0,2.0,7.0,0.0,32.0,34.0,83.0,0.5,0.0,0.0,15.0,6.7,15.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,5.0,2.0,1.0,6.0,4.0,0.0,31.0,33.0,82.0,0.0,0.0,0.0,22.2,1.7,2.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-06,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,5.0,3.0,1.0,3.0,3.0,1.0,28.0,42.0,86.0,0.0,0.0,0.0,13.3,2.8,6.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,9.0,4.0,1.0,5.0,4.0,1.0,31.0,33.0,88.0,0.0,0.0,0.0,22.8,6.1,6.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,0.0,7.0,0.0,0.0,2.0,1.0,2.0,18.0,32.0,62.0,0.0,0.0,0.0,7.2,-0.6,1.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,3.0,4.0,0.0,6.0,7.0,0.0,34.0,40.0,94.0,0.0,0.0,0.0,10.6,1.7,3.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,0.0,6.0,1.0,0.0,6.0,3.0,0.0,11.0,26.0,53.0,0.8,0.0,0.0,7.8,2.2,3.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,6.0,2.0,1.0,2.0,7.0,0.0,25.0,36.0,79.0,0.0,0.0,0.0,13.3,2.2,5.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,5.0,2.0,0.0,7.0,5.0,1.0,35.0,27.0,82.0,0.0,0.0,0.0,15.0,5.0,9.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,4.0,3.0,0.0,6.0,3.0,0.0,19.0,39.0,74.0,0.0,0.0,0.0,24.4,9.4,16.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-14,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,4.0,2.0,0.0,1.0,7.0,1.0,19.0,33.0,67.0,0.0,0.0,0.0,30.6,16.7,20.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-15,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,0.0,8.0,2.0,0.0,6.0,17.0,1.0,12.0,27.0,73.0,0.0,0.0,0.0,29.4,13.3,15.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-16,Emancipation Day,False,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,5.0,2.0,0.0,5.0,3.0,0.0,23.0,42.0,80.0,43.4,0.0,0.0,19.4,7.8,18.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-17,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,0.0,10.0,2.0,1.0,3.0,8.0,1.0,34.0,41.0,100.0,7.1,0.0,0.0,19.4,4.4,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-18,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,3.0,1.0,0.0,2.0,9.0,0.0,24.0,36.0,75.0,0.0,0.0,0.0,8.9,1.7,4.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-19,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,9.0,2.0,0.0,4.0,6.0,1.0,26.0,34.0,82.0,0.0,0.0,0.0,17.2,4.4,11.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-20,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,April,0.0,5.0,5.0,1.0,4.0,1.0,0.0,18.0,45.0,79.0,1.0,0.0,0.0,15.0,3.3,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-21,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,April,0.0,5.0,6.0,0.0,9.0,3.0,1.0,24.0,36.0,84.0,0.0,0.0,0.0,16.7,2.2,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-22,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,April,0.0,6.0,1.0,0.0,5.0,5.0,2.0,20.0,41.0,80.0,0.0,0.0,0.0,17.8,5.0,11.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,April,0.0,6.0,4.0,0.0,8.0,6.0,1.0,27.0,49.0,101.0,0.0,0.0,0.0,20.0,7.2,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-24,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,April,0.0,3.0,3.0,0.0,3.0,8.0,0.0,18.0,33.0,68.0,0.0,0.0,0.0,22.2,10.0,12.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-25,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,April,0.0,1.0,4.0,5.0,9.0,5.0,1.0,18.0,42.0,85.0,20.3,0.0,0.0,17.8,12.2,15.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-26,,True,3384044,3280207,103837,3.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,April,0.0,6.0,4.0,0.0,2.0,5.0,0.0,23.0,28.0,68.0,1.0,0.0,0.0,20.0,8.9,11.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
