Date,labor force,employment,unemployment,unemployment rate,Area
2013-12-10,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-11,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-12,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-13,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-14,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-15,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-16,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-17,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-18,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-19,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-20,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-21,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-22,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-23,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-24,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-25,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-26,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-27,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-28,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-29,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-30,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2013-12-31,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-01,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-02,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-03,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-04,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-05,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-06,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-07,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-08,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-09,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-10,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-11,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-12,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-13,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-14,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-15,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-16,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-17,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-18,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-19,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-20,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-21,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-22,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-23,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-24,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-25,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-26,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-27,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-28,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-29,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-30,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-01-31,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-01,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-02,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-03,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-04,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-05,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-06,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-07,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-08,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-09,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-10,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-11,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-12,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-13,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-14,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-15,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-16,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-17,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-18,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-19,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-20,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-21,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-22,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-23,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-24,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-25,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-26,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-27,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-02-28,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-01,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-02,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-03,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-04,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-05,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-06,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-07,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-08,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-09,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-10,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-11,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-12,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-13,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-14,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-15,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-16,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-17,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-18,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-19,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-20,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-21,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-22,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-23,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-24,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-25,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-26,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-27,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-28,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-29,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-30,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-03-31,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-01,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-02,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-03,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-04,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-05,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-06,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-07,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-08,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-09,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-10,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-11,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-12,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-13,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-14,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-15,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-16,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-17,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-18,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-19,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-20,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-21,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-22,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-23,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-24,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-25,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-26,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-27,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-28,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-29,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-04-30,3238220,3085830,152390,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-01,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-02,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-03,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-04,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-05,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-06,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-07,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-08,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-09,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-10,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-11,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-12,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-13,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-14,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-15,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-16,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-17,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-18,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-19,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-20,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-21,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-22,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-23,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-24,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-25,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-26,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-27,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-28,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-29,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-30,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-05-31,3260637,3095177,165460,5.1,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-01,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-02,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-03,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-04,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-05,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-06,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-07,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-08,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-09,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-10,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-11,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-12,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-13,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-14,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-15,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-16,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-17,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-18,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-19,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-20,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-21,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-22,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-23,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-24,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-25,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-26,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-27,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-28,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-29,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-06-30,3286899,3111799,175100,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-01,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-02,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-03,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-04,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-05,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-06,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-07,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-08,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-09,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-10,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-11,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-12,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-13,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-14,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-15,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-16,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-17,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2014-07-18,3309636,3130938,178698,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
