date,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,TOTAL,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,Holiday,Public
2017-01-31,1,2017,,,,,,,,Tuesday,January,0.0,4.0,2.0,0.0,1.0,4.0,3.0,28.0,26.0,68.0,0.0,0.0,0.0,7.8,-3.9,0.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,True
2017-02-01,2,2017,,,,,,,,Wednesday,February,0.0,5.0,4.0,1.0,1.0,3.0,1.0,29.0,41.0,85.0,0.0,0.0,0.0,13.3,-0.6,1.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-02,2,2017,,,,,,,,Thursday,February,0.0,4.0,3.0,0.0,6.0,6.0,0.0,21.0,36.0,76.0,0.0,0.0,0.0,10.0,1.1,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-03,2,2017,,,,,,,,Friday,February,0.0,5.0,4.0,0.0,9.0,4.0,1.0,23.0,37.0,83.0,0.0,0.0,0.0,9.4,0.0,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-04,2,2017,,,,,,,,Saturday,February,0.0,11.0,2.0,0.0,7.0,12.0,1.0,25.0,44.0,102.0,0.0,0.0,0.0,3.3,-5.6,-2.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-05,2,2017,,,,,,,,Sunday,February,0.0,7.0,9.0,0.0,4.0,5.0,3.0,20.0,39.0,87.0,0.0,0.0,0.0,5.0,-2.8,2.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-06,2,2017,,,,,,,,Monday,February,0.0,4.0,8.0,0.0,9.0,8.0,0.0,21.0,34.0,84.0,0.0,0.0,0.0,11.7,-0.6,-0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-07,2,2017,,,,,,,,Tuesday,February,0.0,7.0,3.0,1.0,5.0,13.0,0.0,29.0,39.0,97.0,0.0,0.0,0.0,16.7,-0.6,11.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-08,2,2017,,,,,,,,Wednesday,February,0.0,3.0,4.0,0.0,6.0,1.0,0.0,20.0,44.0,78.0,0.0,0.0,0.0,22.8,11.1,14.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-09,2,2017,,,,,,,,Thursday,February,0.0,1.0,2.0,0.0,6.0,7.0,2.0,27.0,32.0,77.0,3.6,0.0,0.0,22.8,2.2,2.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-10,2,2017,,,,,,,,Friday,February,0.0,6.0,6.0,0.0,2.0,7.0,1.0,26.0,25.0,73.0,0.0,0.0,0.0,3.3,-5.0,-4.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-11,2,2017,,,,,,,,Saturday,February,0.0,5.0,4.0,0.0,4.0,6.0,1.0,25.0,30.0,75.0,0.0,0.0,0.0,5.6,-4.4,5.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-12,2,2017,,,,,,,,Sunday,February,0.0,1.0,3.0,1.0,10.0,1.0,0.0,27.0,28.0,71.0,0.0,0.0,0.0,5.6,-4.4,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-13,2,2017,,,,,,,,Monday,February,0.0,6.0,4.0,0.0,3.0,8.0,1.0,31.0,40.0,93.0,0.8,0.0,0.0,12.2,2.2,2.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-14,2,2017,,,,,,,,Tuesday,February,0.0,5.0,3.0,0.0,10.0,3.0,0.0,30.0,30.0,81.0,0.0,0.0,0.0,7.8,-3.3,1.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-15,2,2017,,,,,,,,Wednesday,February,0.0,4.0,3.0,0.0,6.0,4.0,1.0,21.0,35.0,74.0,0.0,0.0,0.0,8.9,0.6,3.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-16,2,2017,,,,,,,,Thursday,February,0.0,1.0,1.0,0.0,7.0,4.0,1.0,33.0,33.0,80.0,0.0,0.0,0.0,12.2,0.6,0.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-17,2,2017,,,,,,,,Friday,February,0.0,6.0,6.0,2.0,12.0,3.0,0.0,39.0,37.0,105.0,0.0,0.0,0.0,5.6,-3.9,-3.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-18,2,2017,,,,,,,,Saturday,February,0.0,7.0,3.0,0.0,7.0,8.0,3.0,21.0,47.0,96.0,0.0,0.0,0.0,11.7,-3.3,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-19,2,2017,,,,,,,,Sunday,February,0.0,8.0,1.0,0.0,6.0,6.0,1.0,35.0,42.0,99.0,0.0,0.0,0.0,21.1,5.0,15.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-20,2,2017,,,,,,,,Monday,February,0.0,4.0,3.0,0.0,7.0,6.0,1.0,20.0,49.0,90.0,0.0,0.0,0.0,21.7,7.8,12.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Washington's Birthday,False
2017-02-21,2,2017,,,,,,,,Tuesday,February,0.0,4.0,2.0,0.0,5.0,5.0,0.0,40.0,42.0,98.0,0.0,0.0,0.0,20.6,4.4,4.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-22,2,2017,,,,,,,,Wednesday,February,0.0,10.0,3.0,0.0,2.0,5.0,1.0,26.0,34.0,81.0,0.0,0.0,0.0,15.0,3.9,7.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-23,2,2017,,,,,,,,Thursday,February,0.0,9.0,2.0,0.0,10.0,5.0,0.0,14.0,57.0,97.0,0.0,0.0,0.0,17.8,7.8,11.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-24,2,2017,,,,,,,,Friday,February,0.0,5.0,3.0,0.0,7.0,12.0,0.0,29.0,51.0,107.0,0.0,0.0,0.0,24.4,10.6,11.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-25,2,2017,,,,,,,,Saturday,February,0.0,5.0,3.0,0.0,4.0,1.0,3.0,21.0,35.0,72.0,0.0,0.0,0.0,24.4,11.1,17.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-26,2,2017,,,,,,,,Sunday,February,0.0,5.0,4.0,0.0,3.0,3.0,0.0,19.0,44.0,78.0,5.6,0.0,0.0,24.4,1.1,2.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-27,2,2017,,,,,,,,Monday,February,0.0,2.0,3.0,1.0,7.0,2.0,0.0,22.0,40.0,77.0,0.0,0.0,0.0,9.4,-1.7,-1.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-02-28,2,2017,,,,,,,,Tuesday,February,0.0,6.0,6.0,0.0,4.0,7.0,0.0,16.0,34.0,73.0,0.0,0.0,0.0,12.8,-1.1,5.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,True
2017-03-01,3,2017,,,,,,,,Wednesday,March,0.0,2.0,9.0,2.0,3.0,2.0,0.0,21.0,32.0,71.0,10.2,0.0,0.0,20.6,5.6,18.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-02,3,2017,,,,,,,,Thursday,March,0.0,3.0,6.0,1.0,4.0,1.0,0.0,21.0,28.0,64.0,1.8,0.0,0.0,25.6,8.3,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-03,3,2017,,,,,,,,Friday,March,0.0,7.0,4.0,0.0,7.0,7.0,1.0,22.0,37.0,85.0,0.0,0.0,0.0,10.6,0.6,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-04,3,2017,,,,,,,,Saturday,March,0.0,6.0,2.0,1.0,4.0,7.0,2.0,18.0,38.0,78.0,0.0,0.0,0.0,6.1,-3.9,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-05,3,2017,,,,,,,,Sunday,March,0.0,1.0,4.0,0.0,8.0,5.0,0.0,19.0,33.0,70.0,0.0,0.0,0.0,6.7,-6.1,-5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-06,3,2017,,,,,,,,Monday,March,0.0,6.0,2.0,0.0,5.0,6.0,1.0,17.0,40.0,77.0,0.0,0.0,0.0,5.6,-5.0,-0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-07,3,2017,,,,,,,,Tuesday,March,0.0,5.0,6.0,0.0,5.0,3.0,1.0,21.0,39.0,80.0,0.0,0.0,0.0,12.8,-0.6,9.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-08,3,2017,,,,,,,,Wednesday,March,0.0,3.0,5.0,0.0,5.0,8.0,0.0,17.0,37.0,75.0,3.0,0.0,0.0,21.1,9.4,9.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-09,3,2017,,,,,,,,Thursday,March,0.0,5.0,4.0,0.0,8.0,5.0,0.0,23.0,29.0,74.0,0.0,0.0,0.0,20.0,7.2,8.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-10,3,2017,,,,,,,,Friday,March,0.0,0.0,5.0,1.0,8.0,5.0,0.0,33.0,32.0,84.0,0.0,0.0,0.0,22.8,7.8,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-11,3,2017,,,,,,,,Saturday,March,0.0,2.0,3.0,2.0,8.0,2.0,0.0,20.0,30.0,67.0,2.0,0.0,0.0,7.8,-3.3,-1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-12,3,2017,,,,,,,,Sunday,March,0.0,4.0,1.0,0.0,8.0,5.0,1.0,18.0,24.0,61.0,0.0,0.0,0.0,4.4,-3.3,-2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-13,3,2017,,,,,,,,Monday,March,0.0,5.0,2.0,0.0,6.0,4.0,0.0,19.0,35.0,71.0,0.0,0.0,0.0,6.1,-4.4,-3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-14,3,2017,,,,,,,,Tuesday,March,0.0,3.0,2.0,0.0,2.0,3.0,0.0,14.0,22.0,46.0,39.1,64.0,51.0,6.7,-3.9,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-15,3,2017,,,,,,,,Wednesday,March,0.0,5.0,2.0,0.0,4.0,2.0,0.0,19.0,33.0,65.0,0.0,0.0,25.0,3.3,-5.6,-5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-16,3,2017,,,,,,,,Thursday,March,0.0,4.0,5.0,0.0,6.0,5.0,0.0,15.0,31.0,66.0,0.0,0.0,25.0,0.0,-5.6,-2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-17,3,2017,,,,,,,,Friday,March,0.0,2.0,6.0,2.0,6.0,4.0,1.0,13.0,39.0,73.0,0.0,0.0,0.0,6.1,-2.8,-2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-18,3,2017,,,,,,,,Saturday,March,0.0,5.0,3.0,0.0,6.0,4.0,2.0,15.0,35.0,70.0,0.0,0.0,0.0,10.6,-2.8,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-19,3,2017,,,,,,,,Sunday,March,0.0,5.0,2.0,0.0,1.0,5.0,3.0,23.0,20.0,59.0,14.2,0.0,0.0,15.0,2.8,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-20,3,2017,,,,,,,,Monday,March,0.0,4.0,3.0,2.0,8.0,6.0,0.0,29.0,43.0,95.0,0.0,0.0,0.0,12.2,1.7,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-21,3,2017,,,,,,,,Tuesday,March,0.0,10.0,2.0,1.0,2.0,4.0,0.0,22.0,36.0,77.0,0.5,0.0,0.0,11.7,1.7,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-22,3,2017,,,,,,,,Wednesday,March,0.0,5.0,2.0,0.0,6.0,3.0,1.0,32.0,29.0,78.0,0.0,0.0,0.0,17.8,5.6,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-23,3,2017,,,,,,,,Thursday,March,0.0,4.0,2.0,1.0,7.0,5.0,1.0,19.0,32.0,71.0,0.0,0.0,0.0,10.0,-3.9,-1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-24,3,2017,,,,,,,,Friday,March,0.0,6.0,7.0,1.0,5.0,9.0,0.0,20.0,36.0,84.0,0.0,0.0,0.0,9.4,-1.1,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-25,3,2017,,,,,,,,Saturday,March,0.0,5.0,4.0,0.0,7.0,6.0,0.0,30.0,35.0,87.0,1.5,0.0,0.0,16.7,2.8,13.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-26,3,2017,,,,,,,,Sunday,March,0.0,8.0,3.0,0.0,5.0,5.0,3.0,23.0,33.0,80.0,0.0,0.0,0.0,26.7,8.9,8.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-27,3,2017,,,,,,,,Monday,March,0.0,4.0,4.0,0.0,7.0,4.0,0.0,30.0,42.0,91.0,0.8,0.0,0.0,26.7,8.9,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-28,3,2017,,,,,,,,Tuesday,March,0.0,3.0,4.0,1.0,4.0,3.0,2.0,20.0,37.0,74.0,0.5,0.0,0.0,25.0,8.3,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-29,3,2017,,,,,,,,Wednesday,March,0.0,5.0,8.0,0.0,8.0,1.0,0.0,22.0,33.0,77.0,3.0,0.0,0.0,22.8,12.8,12.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-30,3,2017,,,,,,,,Thursday,March,0.0,0.0,4.0,0.0,7.0,1.0,0.0,25.0,38.0,75.0,0.0,0.0,0.0,19.4,7.2,7.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-03-31,3,2017,,,,,,,,Friday,March,0.0,3.0,5.0,1.0,9.0,4.0,1.0,26.0,33.0,82.0,1.0,0.0,0.0,12.8,6.1,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,True
2017-04-01,4,2017,,,,,,,,Saturday,April,0.0,7.0,2.0,0.0,5.0,3.0,0.0,36.0,40.0,93.0,24.9,0.0,0.0,13.9,6.1,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-02,4,2017,,,,,,,,Sunday,April,0.0,6.0,3.0,0.0,5.0,5.0,0.0,24.0,32.0,75.0,0.0,0.0,0.0,16.1,5.6,7.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-03,4,2017,,,,,,,,Monday,April,0.0,3.0,5.0,0.0,11.0,4.0,0.0,22.0,31.0,76.0,0.0,0.0,0.0,19.4,7.2,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-04,4,2017,,,,,,,,Tuesday,April,0.0,4.0,6.0,0.0,8.0,3.0,0.0,32.0,32.0,85.0,2.8,0.0,0.0,20.6,10.0,12.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-05,4,2017,,,,,,,,Wednesday,April,0.0,5.0,3.0,0.0,11.0,3.0,1.0,20.0,43.0,86.0,0.0,0.0,0.0,27.2,12.2,13.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-06,4,2017,,,,,,,,Thursday,April,0.0,2.0,4.0,0.0,2.0,5.0,0.0,26.0,34.0,73.0,0.0,0.0,0.0,23.9,12.2,12.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-07,4,2017,,,,,,,,Friday,April,0.0,4.0,4.0,0.0,8.0,4.0,0.0,30.0,35.0,85.0,43.9,0.0,0.0,18.9,6.7,6.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-08,4,2017,,,,,,,,Saturday,April,0.0,8.0,4.0,0.0,5.0,8.0,1.0,20.0,30.0,76.0,0.0,0.0,0.0,9.4,3.9,6.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-09,4,2017,,,,,,,,Sunday,April,0.0,8.0,3.0,1.0,8.0,5.0,2.0,30.0,48.0,105.0,0.0,0.0,0.0,18.9,3.3,11.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-10,4,2017,,,,,,,,Monday,April,0.0,5.0,4.0,0.0,7.0,6.0,4.0,26.0,44.0,96.0,0.0,0.0,0.0,22.8,6.7,7.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-11,4,2017,,,,,,,,Tuesday,April,0.0,2.0,7.0,0.0,6.0,5.0,1.0,26.0,39.0,86.0,0.0,0.0,0.0,28.3,7.2,16.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-12,4,2017,,,,,,,,Wednesday,April,0.0,5.0,4.0,0.0,6.0,6.0,0.0,18.0,50.0,89.0,0.0,0.0,0.0,30.6,15.6,15.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-13,4,2017,,,,,,,,Thursday,April,1.0,4.0,3.0,0.0,0.0,8.0,0.0,17.0,49.0,82.0,0.0,0.0,0.0,26.7,10.0,15.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-14,4,2017,,,,,,,,Friday,April,0.0,5.0,13.0,1.0,9.0,3.0,1.0,28.0,41.0,101.0,0.0,0.0,0.0,22.2,10.0,12.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-15,4,2017,,,,,,,,Saturday,April,0.0,12.0,6.0,0.0,9.0,8.0,2.0,30.0,47.0,114.0,0.0,0.0,0.0,22.8,11.1,13.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-16,4,2017,,,,,,,,Sunday,April,0.0,5.0,3.0,1.0,11.0,8.0,2.0,22.0,32.0,84.0,0.0,0.0,0.0,25.6,13.3,20.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-17,4,2017,,,,,,,,Monday,April,0.0,4.0,3.0,2.0,5.0,4.0,0.0,26.0,47.0,91.0,0.0,0.0,0.0,29.4,18.9,19.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Emancipation Day,False
2017-04-18,4,2017,,,,,,,,Tuesday,April,0.0,7.0,4.0,0.0,5.0,11.0,0.0,21.0,21.0,69.0,3.0,0.0,0.0,22.2,10.0,10.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-19,4,2017,,,,,,,,Wednesday,April,0.0,5.0,7.0,0.0,5.0,7.0,0.0,30.0,48.0,102.0,0.0,0.0,0.0,22.8,10.0,11.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-20,4,2017,,,,,,,,Thursday,April,0.0,7.0,3.0,0.0,7.0,9.0,1.0,20.0,41.0,88.0,0.0,0.0,0.0,16.7,11.1,14.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-21,4,2017,,,,,,,,Friday,April,0.0,4.0,5.0,0.0,10.0,5.0,1.0,28.0,34.0,87.0,2.5,0.0,0.0,28.9,14.4,17.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-22,4,2017,,,,,,,,Saturday,April,0.0,1.0,7.0,0.0,8.0,7.0,2.0,35.0,32.0,92.0,4.8,0.0,0.0,28.3,15.6,15.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-23,4,2017,,,,,,,,Sunday,April,0.0,7.0,4.0,0.0,12.0,5.0,2.0,25.0,41.0,96.0,5.8,0.0,0.0,15.6,8.3,8.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-24,4,2017,,,,,,,,Monday,April,0.0,4.0,1.0,0.0,6.0,5.0,1.0,32.0,35.0,84.0,0.0,0.0,0.0,16.7,8.9,11.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-25,4,2017,,,,,,,,Tuesday,April,1.0,4.0,9.0,0.0,5.0,5.0,0.0,28.0,41.0,93.0,6.1,0.0,0.0,13.9,10.6,12.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-26,4,2017,,,,,,,,Wednesday,April,0.0,2.0,6.0,0.0,3.0,2.0,1.0,21.0,54.0,89.0,2.8,0.0,0.0,15.6,12.8,14.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-27,4,2017,,,,,,,,Thursday,April,0.0,9.0,3.0,1.0,4.0,5.0,1.0,29.0,44.0,96.0,0.0,0.0,0.0,21.7,12.8,14.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-28,4,2017,,,,,,,,Friday,April,0.0,5.0,1.0,1.0,7.0,13.0,2.0,42.0,44.0,115.0,0.3,0.0,0.0,28.9,14.4,18.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-29,4,2017,,,,,,,,Saturday,April,0.0,8.0,3.0,0.0,12.0,8.0,1.0,39.0,43.0,114.0,0.0,0.0,0.0,30.0,17.8,23.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-04-30,4,2017,,,,,,,,Sunday,April,0.0,5.0,4.0,0.0,10.0,3.0,1.0,19.0,37.0,79.0,0.0,0.0,0.0,33.9,21.1,22.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True
2017-05-01,5,2017,,,,,,,,Monday,May,0.0,4.0,6.0,0.0,4.0,4.0,1.0,32.0,27.0,78.0,0.0,0.0,0.0,30.0,16.1,17.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-02,5,2017,,,,,,,,Tuesday,May,0.0,4.0,3.0,0.0,10.0,4.0,2.0,28.0,40.0,91.0,0.0,0.0,0.0,28.9,17.2,20.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-03,5,2017,,,,,,,,Wednesday,May,0.0,3.0,5.0,0.0,7.0,7.0,0.0,28.0,48.0,98.0,0.0,0.0,0.0,25.6,15.0,15.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-04,5,2017,,,,,,,,Thursday,May,0.0,6.0,4.0,0.0,6.0,6.0,0.0,19.0,32.0,73.0,0.0,0.0,0.0,18.9,8.9,10.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-05,5,2017,,,,,,,,Friday,May,0.0,8.0,6.0,1.0,12.0,6.0,0.0,48.0,57.0,138.0,16.3,0.0,0.0,19.4,10.6,17.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-06,5,2017,,,,,,,,Saturday,May,0.0,6.0,3.0,0.0,7.0,8.0,4.0,37.0,36.0,101.0,47.5,0.0,0.0,27.2,13.9,14.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-07,5,2017,,,,,,,,Sunday,May,0.0,6.0,1.0,0.0,8.0,8.0,1.0,34.0,43.0,101.0,2.5,0.0,0.0,14.4,8.3,11.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-08,5,2017,,,,,,,,Monday,May,0.0,7.0,6.0,0.0,8.0,5.0,1.0,40.0,41.0,108.0,0.0,0.0,0.0,17.8,6.7,7.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-09,5,2017,,,,,,,,Tuesday,May,0.0,8.0,3.0,1.0,5.0,3.0,0.0,32.0,37.0,89.0,0.0,0.0,0.0,17.8,4.4,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-10,5,2017,,,,,,,,Wednesday,May,0.0,4.0,6.0,1.0,7.0,2.0,0.0,50.0,41.0,111.0,0.0,0.0,0.0,20.0,4.4,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-11,5,2017,,,,,,,,Thursday,May,0.0,1.0,5.0,0.0,14.0,4.0,0.0,25.0,33.0,82.0,0.0,0.0,0.0,24.4,7.2,13.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-12,5,2017,,,,,,,,Friday,May,0.0,4.0,7.0,0.0,7.0,4.0,1.0,48.0,39.0,110.0,25.4,0.0,0.0,14.4,11.7,12.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-13,5,2017,,,,,,,,Saturday,May,0.0,5.0,1.0,0.0,4.0,3.0,0.0,41.0,28.0,82.0,24.6,0.0,0.0,15.0,10.0,12.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
2017-05-14,5,2017,,,,,,,,Sunday,May,0.0,6.0,6.0,0.0,3.0,6.0,2.0,24.0,33.0,80.0,0.5,0.0,0.0,15.6,7.8,11.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True
